order_id,customer_id,order_value,order_date
4541,577,82.03,2024-06-19
4542,2269,29.63,2024-10-15
4543,858,168.31,2024-07-29
4544,1324,439.89,2024-12-26
4545,1379,258.66,2024-07-07
4546,1587,428.1,2024-05-25
4547,2668,50.99,2024-05-21
4548,856,37.49,2024-06-07
4549,2734,403.91,2024-03-21
4550,1825,253.9,2024-05-14
4551,1216,240.76,2024-12-06
4552,1703,243.07,2024-03-11
4553,1268,196.72,2024-05-08
4554,767,444.34,2024-12-07
4555,2106,265.29,2024-10-04
4556,1050,487.2,2024-03-27
4557,486,424.8,2024-04-01
4558,1141,371.41,2024-07-09
4559,2290,321.74,2024-08-19
4560,843,419.23,2024-09-12
4561,1117,442.05,2024-02-15
4562,221,75.29,2024-02-26
4563,713,186.27,2024-08-09
4564,227,404.67,2024-06-21
4565,2617,118.44,2024-07-20
4566,1606,297.24,2024-11-27
4567,2633,392.42,2024-01-13
4568,767,119.73,2024-10-19
4569,776,206.99,2024-04-03
4570,2651,458.41,2024-05-21
4571,1150,184.44,2024-10-19
4572,2338,306.31,2024-09-07
4573,2547,222.58,2024-04-12
4574,1496,439.75,2024-12-12
4575,752,217.83,2024-09-26
4576,2885,186.02,2024-07-12
4577,522,94.9,2024-06-09
4578,1748,181.13,2024-09-12
4579,908,338.08,2024-06-29
4580,1695,96.15,2024-03-29
4581,262,355.63,2024-02-24
4582,2158,15.22,2024-06-21
4583,1799,189.81,2024-10-19
4584,501,238.31,2024-06-03
4585,2061,57.1,2024-08-05
4586,63,345.21,2024-06-28
4587,1377,60.35,2024-12-07
4588,2388,54.08,2024-05-06
4589,1043,190.29,2024-06-23
4590,742,371.77,2024-02-27
4591,2136,482.2,2024-05-14
4592,581,390.25,2024-05-20
4593,1174,238.34,2024-02-17
4594,1852,143.57,2024-06-04
4595,1814,157.69,2024-07-02
4596,2140,149.01,2024-08-03
4597,2193,146.38,2024-06-11
4598,1887,43.86,2024-05-04
4599,2223,118.02,2024-11-06
4600,2508,62.88,2024-12-18
4601,1982,13.61,2024-05-16
4602,703,149.94,2024-04-25
4603,2183,182.57,2024-05-09
4604,541,464.44,2024-10-04
4605,237,497.46,2024-07-31
4606,1736,293.92,2024-10-06
4607,2820,451.48,2024-07-24
4608,1654,312.93,2024-11-05
4609,1616,253.81,2024-08-12
4610,1611,30.91,2024-07-04
4611,1723,31.85,2024-07-04
4612,1065,25.09,2024-11-28
4613,2294,83.54,2024-03-03
4614,828,47.68,2024-07-09
4615,2507,105.39,2024-12-29
4616,965,264.41,2024-10-26
4617,2026,256.57,2024-03-15
4618,624,178.65,2024-07-12
4619,2252,336.33,2024-08-16
4620,1497,202.04,2024-12-13
4621,2106,117.92,2024-04-27
4622,2733,349.16,2024-07-13
4623,2637,490.3,2024-05-31
4624,2096,407.25,2024-11-23
4625,1114,212.89,2024-07-16
4626,1547,194.08,2024-04-08
4627,1592,28.94,2024-04-29
4628,791,331.97,2024-09-10
4629,2593,119.09,2024-07-23
4630,180,344.92,2024-12-27
4631,1140,382.48,2024-09-10
4632,28,441.1,2024-06-07
4633,1139,278.64,2024-10-12
4634,2948,416.69,2024-02-09
4635,220,364.36,2024-08-25
4636,1779,182.96,2024-04-26
4637,2442,62.15,2024-01-14
4638,2039,128.66,2024-02-13
4639,2868,423.84,2024-08-07
4640,2760,271.87,2024-06-10
4641,1801,336.13,2024-06-15
4642,1810,404.98,2024-05-11
4643,706,336.85,2024-08-03
4644,594,429.47,2024-10-24
4645,1704,52.32,2024-05-18
4646,2114,452.79,2024-12-08
4647,272,408.18,2024-04-15
4648,1073,452.47,2024-10-14
4649,1378,368.12,2024-05-02
4650,2042,144.45,2024-11-01
4651,2623,65.8,2024-02-22
4652,936,73.52,2024-05-11
4653,2360,254.46,2024-05-26
4654,1378,201.56,2024-11-22
4655,2924,330.57,2024-02-02
4656,2893,256.61,2024-03-18
4657,1968,71.41,2024-11-28
4658,1061,11.1,2024-05-02
4659,908,72.87,2024-03-23
4660,719,81.9,2024-02-24
4661,1759,362.76,2024-01-09
4662,2402,149.79,2024-07-08
4663,1568,55.88,2024-11-13
4664,364,380.14,2024-02-17
4665,1687,470.84,2024-09-05
4666,586,59.24,2024-12-11
4667,1301,481.9,2024-03-08
4668,203,475.63,2024-10-30
4669,1932,266.33,2024-12-13
4670,2993,154.93,2024-11-06
4671,2557,77.67,2024-06-20
4672,615,413.69,2024-11-22
4673,175,306.32,2024-11-08
4674,1235,329.14,2024-12-19
4675,1277,431.83,2024-09-20
4676,1378,227.53,2024-07-02
4677,1890,190.37,2024-01-10
4678,1178,383.53,2024-07-11
4679,1320,155.64,2024-09-12
4680,2994,170.68,2024-02-14
4681,952,196.73,2024-06-15
4682,1565,429.62,2024-10-28
4683,2413,391.77,2024-08-18
4684,934,152.79,2024-09-29
4685,1700,80.37,2024-03-22
4686,266,202.47,2024-08-13
4687,2223,316.03,2024-05-07
4688,508,341.36,2024-11-18
4689,1652,108.21,2024-11-27
4690,1388,132.21,2024-07-08
4691,251,465.75,2024-03-08
4692,2567,198.68,2024-06-12
4693,486,163.93,2024-01-09
4694,197,350.9,2024-06-11
4695,1299,239.26,2024-08-04
4696,1390,130.93,2024-02-21
4697,1688,210.56,2024-04-27
4698,2303,80.66,2024-12-11
4699,1110,146.99,2024-04-10
4700,2916,215.05,2024-04-21
4701,2229,263.82,2024-12-12
4702,2197,373.41,2024-11-09
4703,1362,198.62,2024-05-31
4704,2662,277.4,2024-02-28
4705,2597,475.99,2024-02-06
4706,1073,410.97,2024-04-13
4707,1945,126.13,2024-08-23
4708,1063,114.61,2024-02-07
4709,555,334.72,2024-01-15
4710,1230,301.71,2024-05-23
4711,226,277.97,2024-11-06
4712,2486,85.54,2024-09-06
4713,2080,187.68,2024-10-08
4714,1457,382.09,2024-08-26
4715,2,364.56,2024-10-21
4716,1535,90.94,2024-02-16
4717,303,219.16,2024-04-01
4718,487,226.93,2024-06-25
4719,2659,259.21,2024-06-13
4720,1559,235.97,2024-02-07
4721,390,255.84,2024-04-09
4722,2778,408.44,2024-03-02
4723,2782,200.84,2024-03-01
4724,1321,280.49,2024-07-20
4725,2560,307.32,2024-04-27
4726,2858,471.73,2024-01-08
4727,2037,330.82,2024-10-20
4728,990,74.03,2024-04-15
4729,2632,295.4,2024-10-18
4730,1249,334.34,2024-02-25
4731,2698,14.66,2024-02-14
4732,740,46.9,2024-11-01
4733,503,19.31,2024-01-20
4734,1586,33.64,2024-07-01
4735,2379,53.94,2024-04-11
4736,392,479.33,2024-12-28
4737,2817,111.29,2024-12-13
4738,1736,110.23,2024-10-14
4739,2757,430.14,2024-07-22
4740,2499,378.85,2024-07-19
4741,283,341.15,2024-02-12
4742,2413,216.65,2024-11-30
4743,189,25.28,2024-01-02
4744,125,415.0,2024-07-30
4745,1815,431.79,2024-06-18
4746,940,246.08,2024-05-22
4747,487,325.99,2024-04-02
4748,936,244.05,2024-05-01
4749,2955,155.12,2024-07-31
4750,2925,274.74,2024-09-12
4751,2699,347.41,2024-09-06
4752,2662,85.73,2024-04-14
4753,1823,270.05,2024-11-09
4754,1980,390.22,2024-08-17
4755,408,243.04,2024-12-20
4756,1342,86.88,2024-09-06
4757,2549,436.17,2024-04-17
4758,808,340.19,2024-03-02
4759,358,319.94,2024-02-26
4760,273,329.32,2024-09-07
4761,2915,130.08,2024-05-11
4762,2558,251.23,2024-03-18
4763,1036,169.73,2024-12-25
4764,1167,418.43,2024-12-17
4765,1191,298.49,2024-10-14
4766,269,361.47,2024-11-29
4767,2142,333.55,2024-06-10
4768,2154,247.02,2024-10-22
4769,1811,404.38,2024-02-04
4770,1737,311.53,2024-01-15
4771,1337,121.12,2024-11-02
4772,1628,152.47,2024-01-20
4773,236,415.21,2024-10-19
4774,60,471.2,2024-02-07
4775,696,278.52,2024-05-28
4776,1433,198.91,2024-08-03
4777,1384,316.26,2024-01-10
4778,948,246.92,2024-04-09
4779,2793,422.43,2024-08-01
4780,2135,418.17,2024-04-10
4781,748,233.52,2024-12-28
4782,1478,404.25,2024-10-06
4783,2697,104.55,2024-01-04
4784,377,193.22,2024-04-27
4785,387,49.0,2024-05-30
4786,1869,405.82,2024-02-11
4787,63,487.87,2024-12-13
4788,230,292.61,2024-04-26
4789,2423,385.58,2024-01-19
4790,2286,206.78,2024-12-27
4791,2909,285.16,2024-01-24
4792,2295,180.2,2024-08-23
4793,386,351.46,2024-09-14
4794,1062,130.66,2024-01-07
4795,519,85.09,2024-05-03
4796,2408,450.29,2024-01-01
4797,1101,433.5,2024-06-27
4798,1467,419.13,2024-07-06
4799,1793,412.56,2024-06-07
4800,37,367.46,2024-01-30
4801,409,438.63,2024-03-17
4802,844,113.01,2024-01-18
4803,2872,436.5,2024-07-04
4804,1487,459.72,2024-09-29
4805,554,360.84,2024-10-28
4806,2097,303.68,2024-04-21
4807,1838,125.67,2024-01-19
4808,246,434.42,2024-01-12
4809,2,292.65,2024-08-05
4810,1015,309.23,2024-12-03
4811,2883,307.22,2024-11-01
4812,1924,434.72,2024-01-06
4813,2110,77.12,2024-12-17
4814,880,40.22,2024-11-06
4815,1872,119.75,2024-05-03
4816,2587,250.96,2024-12-30
4817,342,240.01,2024-12-26
4818,2115,260.9,2024-01-15
4819,2929,66.02,2024-12-16
4820,1402,398.52,2024-10-11
4821,726,158.04,2024-12-03
4822,1972,457.48,2024-07-17
4823,2887,421.58,2024-10-16
4824,57,41.1,2024-04-02
4825,1310,36.25,2024-02-06
4826,1480,318.2,2024-07-10
4827,1747,47.87,2024-04-04
4828,193,290.2,2024-03-11
4829,1936,48.79,2024-01-06
4830,2674,244.88,2024-09-03
4831,1146,215.36,2024-12-20
4832,1896,299.56,2024-02-24
4833,2151,184.54,2024-10-21
4834,667,78.62,2024-10-07
4835,586,422.64,2024-04-07
4836,354,156.66,2024-03-23
4837,2223,43.06,2024-09-16
4838,2062,255.29,2024-08-03
4839,898,440.06,2024-10-15
4840,2727,147.55,2024-08-22
4841,2615,230.87,2024-11-17
4842,44,207.26,2024-06-26
4843,1605,33.71,2024-09-23
4844,2086,435.49,2024-02-03
4845,2896,381.85,2024-09-03
4846,524,56.93,2024-08-07
4847,1129,74.76,2024-05-29
4848,1388,15.19,2024-10-24
4849,2538,493.0,2024-08-17
4850,2841,213.93,2024-08-31
4851,2699,465.89,2024-07-24
4852,658,215.87,2024-06-14
4853,1795,60.86,2024-09-21
4854,2387,178.23,2024-09-11
4855,1350,214.93,2024-12-09
4856,2647,96.54,2024-01-29
4857,2024,36.22,2024-11-11
4858,1863,165.09,2024-12-12
4859,2924,274.25,2024-11-11
4860,777,135.11,2024-05-05
4861,1730,479.76,2024-11-27
4862,1664,245.9,2024-05-15
4863,756,73.83,2024-04-15
4864,559,212.61,2024-04-14
4865,2994,356.77,2024-05-28
4866,320,248.7,2024-07-02
4867,303,172.3,2024-06-24
4868,1099,62.09,2024-10-29
4869,1405,235.18,2024-09-21
4870,1322,57.72,2024-03-18
4871,305,191.73,2024-11-06
4872,2078,66.95,2024-10-13
4873,8,341.32,2024-12-01
4874,1445,388.58,2024-03-31
4875,8,129.31,2024-11-17
4876,1775,46.61,2024-01-31
4877,1215,180.04,2024-06-26
4878,2571,284.66,2024-11-11
4879,256,386.29,2024-11-13
4880,2281,207.42,2024-06-15
4881,2425,189.31,2024-03-08
4882,698,455.08,2024-01-30
4883,2681,230.35,2024-03-07
4884,2727,229.14,2024-03-08
4885,2704,210.9,2024-07-04
4886,839,187.98,2024-03-17
4887,1924,366.96,2024-06-29
4888,1637,148.07,2024-01-14
4889,430,195.6,2024-05-17
4890,1046,148.32,2024-10-04
4891,1735,289.46,2024-07-09
4892,1293,480.59,2024-03-01
4893,1706,201.24,2024-06-22
4894,2559,484.42,2024-10-19
4895,2061,331.78,2024-10-03
4896,994,399.77,2024-10-14
4897,2973,173.17,2024-07-25
4898,2991,119.97,2024-09-10
4899,1221,292.64,2024-10-06
4900,1631,495.47,2024-11-25
4901,267,357.99,2024-12-17
4902,1855,344.0,2024-11-09
4903,1212,230.55,2024-05-14
4904,303,440.95,2024-02-15
4905,2052,351.51,2024-05-05
4906,1799,340.69,2024-07-31
4907,2079,153.34,2024-03-14
4908,1654,479.29,2024-03-27
4909,1745,132.69,2024-01-05
4910,2250,266.61,2024-08-28
4911,542,176.38,2024-07-05
4912,2205,98.58,2024-09-06
4913,1745,80.61,2024-07-16
4914,1067,153.52,2024-01-22
4915,2454,347.6,2024-01-28
4916,688,487.64,2024-01-19
4917,2791,428.1,2024-04-22
4918,1384,116.83,2024-01-14
4919,2480,48.42,2024-06-24
4920,1904,346.47,2024-07-25
4921,2198,24.72,2024-05-29
4922,2971,430.97,2024-10-28
4923,319,414.52,2024-12-06
4924,2906,398.91,2024-07-29
4925,487,280.69,2024-05-20
4926,977,487.03,2024-10-04
4927,2051,234.6,2024-05-17
4928,1361,493.4,2024-12-31
4929,936,442.12,2024-02-13
4930,2387,72.01,2024-10-06
4931,764,448.5,2024-03-12
4932,1909,159.38,2024-04-22
4933,911,386.44,2024-07-01
4934,2355,10.1,2024-08-18
4935,1690,145.17,2024-02-19
4936,901,381.64,2024-08-21
4937,1198,486.45,2024-02-27
4938,24,93.77,2024-04-06
4939,1026,235.11,2024-06-24
4940,1188,297.71,2024-08-16
4941,1581,476.76,2024-12-14
4942,1008,232.1,2024-12-17
4943,1375,467.43,2024-03-12
4944,1118,489.31,2024-12-17
4945,204,471.4,2024-03-26
4946,37,376.88,2024-06-21
4947,2678,71.85,2024-01-26
4948,853,305.18,2024-03-21
4949,634,379.23,2024-12-27
4950,2792,477.9,2024-03-22
4951,1253,391.2,2024-02-28
4952,419,274.08,2024-05-10
4953,1517,110.53,2024-09-30
4954,1764,233.96,2024-12-05
4955,885,322.77,2024-09-02
4956,328,169.05,2024-02-11
4957,1179,233.66,2024-11-13
4958,1031,18.51,2024-08-22
4959,2563,440.72,2024-01-30
4960,2052,27.04,2024-03-01
4961,728,210.55,2024-10-18
4962,776,260.38,2024-02-24
4963,2093,486.48,2024-09-16
4964,2253,468.23,2024-09-27
4965,1225,326.72,2024-04-21
4966,2964,296.19,2024-07-17
4967,2298,189.61,2024-04-05
4968,1236,30.13,2024-04-06
4969,686,141.18,2024-11-08
4970,2339,425.38,2024-11-14
4971,1985,327.65,2024-11-28
4972,2026,409.07,2024-11-15
4973,2703,420.12,2024-05-24
4974,1553,40.48,2024-11-04
4975,2380,175.2,2024-06-16
4976,430,341.23,2024-08-17
4977,2808,428.01,2024-03-10
4978,2788,402.7,2024-05-06
4979,1195,216.85,2024-02-19
4980,378,466.73,2024-11-19
4981,847,157.35,2024-09-27
4982,206,194.13,2024-03-12
4983,1627,98.9,2024-09-02
4984,1161,121.19,2024-08-30
4985,1749,14.27,2024-04-17
4986,2051,161.16,2024-01-08
4987,2847,160.22,2024-10-07
4988,514,42.96,2024-07-23
4989,1391,176.83,2024-10-07
4990,2823,157.68,2024-01-18
4991,797,401.54,2024-03-13
4992,900,86.56,2024-07-16
4993,2904,365.29,2024-01-14
4994,2965,73.69,2024-04-12
4995,1779,253.15,2024-08-05
4996,2733,370.83,2024-10-18
4997,1407,307.16,2024-02-05
4998,2972,326.48,2024-07-21
4999,2022,111.12,2024-05-25
5000,2312,415.43,2024-01-15
5001,554,476.54,2024-09-12
5002,1417,85.64,2024-12-10
5003,494,445.25,2024-09-28
5004,2493,204.87,2024-03-16
5005,852,352.43,2024-01-14
5006,2042,258.29,2024-02-16
5007,2915,398.74,2024-06-30
5008,809,32.19,2024-02-27
5009,460,168.61,2024-07-23
5010,1590,33.27,2024-08-18
5011,672,471.43,2024-06-06
5012,2783,93.37,2024-10-28
5013,1579,218.04,2024-01-16
5014,581,324.31,2024-05-08
5015,1124,236.14,2024-06-17
5016,716,272.91,2024-08-08
5017,208,109.97,2024-10-09
5018,1296,42.84,2024-07-23
5019,1941,136.12,2024-03-02
5020,2209,165.41,2024-02-24
5021,666,213.75,2024-11-02
5022,899,155.02,2024-04-26
5023,89,27.55,2024-03-09
5024,340,56.36,2024-12-09
5025,1780,340.17,2024-07-19
5026,1785,40.95,2024-04-06
5027,1700,32.64,2024-08-25
5028,2219,407.78,2024-04-10
5029,417,30.21,2024-04-06
5030,2565,43.68,2024-10-20
5031,2820,279.26,2024-10-11
5032,2618,226.99,2024-10-17
5033,436,482.58,2024-10-02
5034,2248,469.05,2024-05-26
5035,1899,333.51,2024-10-07
5036,2482,45.22,2024-04-02
5037,379,256.56,2024-10-08
5038,830,32.08,2024-12-31
5039,2938,454.89,2024-07-12
5040,1773,333.39,2024-07-07
5041,1172,291.21,2024-05-07
5042,1824,219.67,2024-02-14
5043,816,259.76,2024-09-18
5044,1243,206.14,2024-07-04
5045,2225,58.81,2024-11-24
5046,1490,333.88,2024-02-12
5047,794,498.24,2024-09-28
5048,890,65.12,2024-01-14
5049,1308,497.15,2024-03-14
5050,1857,450.81,2024-01-19
5051,887,448.15,2024-02-20
5052,2458,417.31,2024-10-30
5053,2746,462.54,2024-05-19
5054,2054,130.75,2024-07-16
5055,2865,224.2,2024-10-17
5056,2490,245.11,2024-07-16
5057,2094,43.31,2024-01-06
5058,217,490.67,2024-12-20
5059,1233,347.83,2024-08-23
5060,346,231.27,2024-09-23
5061,1429,496.21,2024-09-07
5062,2656,143.38,2024-12-12
5063,2073,175.14,2024-01-26
5064,1376,103.52,2024-03-12
5065,1149,101.39,2024-03-29
5066,1087,102.36,2024-03-23
5067,339,309.31,2024-11-01
5068,322,154.13,2024-01-26
5069,163,476.35,2024-09-27
5070,336,410.2,2024-10-06
5071,2512,88.99,2024-11-28
5072,1267,418.65,2024-07-05
5073,1330,179.37,2024-11-08
5074,1176,121.61,2024-03-21
5075,1119,393.21,2024-05-08
5076,2026,429.93,2024-05-18
5077,407,480.62,2024-10-02
5078,2385,215.91,2024-01-31
5079,97,285.43,2024-08-23
5080,2853,311.31,2024-04-08
5081,2404,317.58,2024-06-15
5082,2488,207.06,2024-01-06
5083,2367,84.65,2024-12-20
5084,2835,44.52,2024-10-10
5085,917,453.93,2024-02-22
5086,2131,189.61,2024-04-25
5087,1736,98.54,2024-10-26
5088,1434,491.95,2024-03-05
5089,2153,403.42,2024-07-26
5090,179,490.78,2024-08-28
5091,1596,146.61,2024-04-18
5092,2816,236.99,2024-09-24
5093,2386,406.26,2024-06-04
5094,206,280.43,2024-09-12
5095,2258,183.93,2024-03-12
5096,741,87.63,2024-08-10
5097,860,285.26,2024-09-05
5098,634,303.21,2024-04-19
5099,1660,363.17,2024-01-30
5100,353,397.36,2024-12-23
5101,1414,67.87,2024-03-25
5102,647,317.7,2024-01-30
5103,1724,392.91,2024-12-01
5104,1469,200.61,2024-11-14
5105,1669,145.03,2024-09-20
5106,2651,245.03,2024-08-06
5107,1126,161.94,2024-05-07
5108,161,259.83,2024-10-15
5109,2956,161.16,2024-10-25
5110,1381,217.12,2024-03-16
5111,1829,458.42,2024-10-25
5112,143,459.14,2024-02-14
5113,1437,496.17,2024-08-21
5114,1283,248.2,2024-08-31
5115,2714,92.34,2024-08-25
5116,1640,445.62,2024-04-24
5117,813,302.45,2024-06-12
5118,2694,376.38,2024-10-07
5119,99,89.67,2024-07-31
5120,216,166.65,2024-10-19
5121,1779,144.86,2024-04-30
5122,2786,284.28,2024-02-25
5123,2486,498.62,2024-03-20
5124,2520,310.05,2024-12-29
5125,2451,290.7,2024-10-08
5126,2061,381.95,2024-02-26
5127,2361,171.12,2024-11-21
5128,235,134.06,2024-10-23
5129,1865,420.64,2024-02-20
5130,243,480.67,2024-12-28
5131,1760,216.49,2024-01-12
5132,2389,30.22,2024-04-06
5133,1248,97.79,2024-04-18
5134,2233,429.92,2024-09-13
5135,686,69.61,2024-05-26
5136,2828,383.87,2024-07-12
5137,1121,313.92,2024-12-08
5138,321,366.1,2024-08-24
5139,1841,135.73,2024-03-12
5140,127,18.98,2024-08-13
5141,900,29.48,2024-05-05
5142,2263,365.18,2024-09-16
5143,2588,310.56,2024-01-27
5144,1074,421.82,2024-01-26
5145,2316,205.63,2024-12-18
5146,83,282.22,2024-10-25
5147,2292,393.92,2024-04-13
5148,225,253.36,2024-12-30
5149,2159,496.74,2024-02-09
5150,390,374.02,2024-06-26
5151,2372,344.82,2024-07-19
5152,2636,402.75,2024-07-20
5153,23,390.82,2024-01-29
5154,156,117.65,2024-12-06
5155,2780,113.09,2024-09-03
5156,98,306.98,2024-04-26
5157,304,223.66,2024-08-29
5158,2210,437.07,2024-09-30
5159,2020,152.15,2024-12-02
5160,604,172.12,2024-09-03
5161,1466,91.49,2024-05-28
5162,674,491.05,2024-11-13
5163,1081,66.86,2024-04-05
5164,2793,491.62,2024-04-15
5165,541,356.13,2024-08-08
5166,2906,53.68,2024-06-23
5167,1741,84.49,2024-01-26
5168,2684,170.22,2024-03-31
5169,2484,137.57,2024-01-16
5170,2402,486.83,2024-10-29
5171,1491,310.54,2024-02-25
5172,1544,46.45,2024-11-17
5173,2909,267.45,2024-02-20
5174,1628,449.6,2024-10-09
5175,670,213.93,2024-04-19
5176,343,336.4,2024-03-06
5177,2909,388.86,2024-03-02
5178,84,100.66,2024-03-11
5179,849,429.2,2024-06-14
5180,2458,229.92,2024-01-06
5181,1977,37.78,2024-04-29
5182,2081,440.66,2024-02-28
5183,1870,286.53,2024-10-01
5184,1744,107.18,2024-03-19
5185,789,165.55,2024-08-24
5186,2019,288.99,2024-06-04
5187,384,193.35,2024-05-17
5188,1926,124.36,2024-06-21
5189,215,244.86,2024-12-16
5190,858,100.67,2024-07-11
5191,1225,130.24,2024-06-26
5192,2445,415.1,2024-05-23
5193,2874,121.99,2024-11-13
5194,684,350.73,2024-08-21
5195,2255,132.73,2024-11-17
5196,1312,114.08,2024-05-26
5197,571,133.07,2024-09-16
5198,1617,239.47,2024-02-12
5199,2477,81.68,2024-05-25
5200,1975,62.24,2024-04-20
5201,2013,380.8,2024-06-22
5202,1853,21.42,2024-12-30
5203,552,198.89,2024-09-02
5204,82,204.06,2024-10-28
5205,113,447.59,2024-07-31
5206,601,389.5,2024-04-12
5207,1548,260.23,2024-06-06
5208,2046,245.11,2024-07-10
5209,2520,287.14,2024-02-10
5210,1940,185.34,2024-05-12
5211,1113,353.38,2024-01-05
5212,1391,346.17,2024-07-19
5213,216,291.58,2024-03-15
5214,1585,38.27,2024-12-25
5215,270,72.15,2024-04-29
5216,2949,29.25,2024-02-07
5217,2864,362.07,2024-09-18
5218,825,244.02,2024-07-04
5219,572,477.94,2024-09-26
5220,1480,476.64,2024-08-09
5221,2385,401.1,2024-12-10
5222,2806,227.09,2024-01-13
5223,299,165.01,2024-06-03
5224,1238,108.48,2024-07-02
5225,2642,123.92,2024-03-08
5226,2907,495.26,2024-07-05
5227,2112,269.87,2024-08-26
5228,770,16.0,2024-09-07
5229,2678,31.7,2024-04-04
5230,2880,234.8,2024-06-25
5231,1513,227.31,2024-01-18
5232,328,208.72,2024-07-21
5233,2901,413.57,2024-11-27
5234,2584,354.55,2024-01-03
5235,1410,62.63,2024-07-25
5236,614,187.71,2024-02-26
5237,2012,302.37,2024-11-20
5238,418,197.42,2024-10-13
5239,2360,112.07,2024-09-20
5240,1484,317.75,2024-01-10
5241,370,305.1,2024-01-03
5242,2053,487.56,2024-01-12
5243,109,284.92,2024-12-13
5244,1916,438.41,2024-04-15
5245,183,475.11,2024-12-15
5246,1655,223.04,2024-10-01
5247,2888,35.92,2024-07-27
5248,1719,80.31,2024-01-14
5249,1109,256.95,2024-04-12
5250,1198,447.55,2024-08-30
5251,564,330.52,2024-11-26
5252,1982,108.73,2024-01-29
5253,644,353.51,2024-09-19
5254,184,448.17,2024-02-18
5255,1291,24.81,2024-07-11
5256,2518,128.98,2024-09-19
5257,2226,85.06,2024-09-28
5258,1687,394.21,2024-04-08
5259,286,446.82,2024-05-23
5260,123,281.73,2024-12-06
5261,2045,425.62,2024-12-03
5262,88,331.9,2024-11-24
5263,537,331.78,2024-03-01
5264,542,294.06,2024-12-30
5265,679,34.51,2024-09-29
5266,892,469.12,2024-10-13
5267,1931,184.33,2024-02-28
5268,1609,403.26,2024-03-28
5269,420,406.89,2024-09-18
5270,1747,483.22,2024-10-14
5271,692,170.08,2024-10-13
5272,517,498.73,2024-09-07
5273,714,157.28,2024-08-27
5274,1280,231.17,2024-01-09
5275,654,356.06,2024-01-03
5276,916,85.94,2024-05-05
5277,1964,140.52,2024-03-11
5278,2039,366.78,2024-06-10
5279,100,487.45,2024-10-25
5280,1305,369.07,2024-08-08
5281,2217,432.53,2024-06-09
5282,325,28.37,2024-11-20
5283,1257,292.74,2024-06-12
5284,1115,457.91,2024-03-19
5285,2818,344.37,2024-04-30
5286,908,341.47,2024-07-20
5287,28,109.49,2024-11-19
5288,2092,431.96,2024-12-22
5289,2701,433.87,2024-02-16
5290,1621,310.86,2024-08-16
5291,811,219.04,2024-10-27
5292,2359,413.89,2024-12-23
5293,1916,237.85,2024-04-05
5294,2880,413.08,2024-08-03
5295,1397,247.61,2024-12-05
5296,2345,294.1,2024-02-10
5297,1068,376.53,2024-12-25
5298,11,139.85,2024-11-19
5299,787,130.95,2024-07-21
5300,381,337.24,2024-09-23
5301,1852,477.42,2024-09-28
5302,923,228.56,2024-04-14
5303,505,450.12,2024-03-05
5304,199,263.91,2024-07-17
5305,1493,487.23,2024-11-22
5306,1145,398.1,2024-01-01
5307,2525,431.18,2024-08-12
5308,1432,343.01,2024-01-04
5309,2624,435.56,2024-03-22
5310,732,300.47,2024-09-01
5311,2712,288.0,2024-02-06
5312,1782,438.12,2024-08-31
5313,1922,17.38,2024-11-30
5314,2143,244.6,2024-10-07
5315,268,436.34,2024-12-03
5316,193,106.11,2024-05-11
5317,2492,479.42,2024-06-19
5318,1082,372.89,2024-01-26
5319,989,383.59,2024-07-30
5320,94,336.08,2024-05-22
5321,298,229.26,2024-06-13
5322,513,235.87,2024-05-06
5323,909,421.16,2024-02-11
5324,2254,78.18,2024-09-25
5325,2026,265.81,2024-05-23
5326,1217,161.87,2024-02-11
5327,224,492.32,2024-02-07
5328,2086,11.81,2024-11-17
5329,448,41.2,2024-07-11
5330,2892,484.02,2024-05-12
5331,820,276.46,2024-01-30
5332,1007,77.88,2024-04-04
5333,111,229.83,2024-02-01
5334,2041,168.1,2024-07-13
5335,2300,456.49,2024-10-24
5336,2540,346.91,2024-01-05
5337,2644,73.95,2024-04-05
5338,364,272.86,2024-07-05
5339,2560,75.89,2024-10-05
5340,667,335.96,2024-08-17
5341,2146,366.34,2024-12-27
5342,1725,285.46,2024-11-21
5343,1021,483.32,2024-08-06
5344,2646,472.72,2024-10-01
5345,259,110.9,2024-04-15
5346,2129,10.16,2024-08-23
5347,859,334.75,2024-12-14
5348,2407,243.06,2024-10-20
5349,2516,173.98,2024-09-15
5350,2414,459.28,2024-03-20
5351,1119,489.47,2024-09-10
5352,1513,465.98,2024-09-12
5353,1757,255.1,2024-03-06
5354,704,354.64,2024-12-28
5355,1594,94.07,2024-11-09
5356,2091,475.92,2024-04-08
5357,1182,149.0,2024-10-10
5358,2283,104.44,2024-06-19
5359,2523,39.48,2024-08-28
5360,1875,279.68,2024-03-15
5361,895,474.75,2024-04-19
5362,957,76.44,2024-08-03
5363,1436,69.21,2024-01-16
5364,394,143.57,2024-03-29
5365,1168,336.04,2024-10-05
5366,927,278.43,2024-07-05
5367,2058,57.14,2024-12-24
5368,2378,226.73,2024-10-17
5369,2529,42.8,2024-08-04
5370,1180,427.43,2024-05-04
5371,530,62.48,2024-06-17
5372,2996,240.94,2024-12-30
5373,2972,260.13,2024-12-18
5374,2791,269.76,2024-03-14
5375,960,308.49,2024-02-15
5376,2318,353.78,2024-12-23
5377,264,12.14,2024-10-04
5378,478,25.15,2024-10-14
