product_id,name,total_sales
5178,Product_5178,96750
5179,Product_5179,98336
5180,Product_5180,25980
5181,Product_5181,5477
5182,Product_5182,76278
5183,Product_5183,330
5184,Product_5184,95906
5185,Product_5185,69622
5186,Product_5186,4920
5187,Product_5187,8511
5188,Product_5188,73928
5189,Product_5189,46568
5190,Product_5190,35744
5191,Product_5191,88812
5192,Product_5192,82833
5193,Product_5193,48522
5194,Product_5194,93998
5195,Product_5195,83037
5196,Product_5196,316
5197,Product_5197,63927
5198,Product_5198,74775
5199,Product_5199,42688
5200,Product_5200,85834
5201,Product_5201,56581
5202,Product_5202,20555
5203,Product_5203,86297
5204,Product_5204,66496
5205,Product_5205,36084
5206,Product_5206,79841
5207,Product_5207,45757
5208,Product_5208,38227
5209,Product_5209,27915
5210,Product_5210,10719
5211,Product_5211,16352
5212,Product_5212,73211
5213,Product_5213,54054
5214,Product_5214,45717
5215,Product_5215,90031
5216,Product_5216,8174
5217,Product_5217,80616
5218,Product_5218,5325
5219,Product_5219,3587
5220,Product_5220,19484
5221,Product_5221,12334
5222,Product_5222,99894
5223,Product_5223,66150
5224,Product_5224,5558
5225,Product_5225,41973
5226,Product_5226,24496
5227,Product_5227,49560
5228,Product_5228,10924
5229,Product_5229,76935
5230,Product_5230,52608
5231,Product_5231,17861
5232,Product_5232,2405
5233,Product_5233,60059
5234,Product_5234,98015
5235,Product_5235,49249
5236,Product_5236,1985
5237,Product_5237,63125
5238,Product_5238,32662
5239,Product_5239,17779
5240,Product_5240,37698
5241,Product_5241,43180
5242,Product_5242,56655
5243,Product_5243,42536
5244,Product_5244,74333
5245,Product_5245,24722
5246,Product_5246,24875
5247,Product_5247,70681
5248,Product_5248,13967
5249,Product_5249,19349
5250,Product_5250,5765
5251,Product_5251,68548
5252,Product_5252,85994
5253,Product_5253,64663
5254,Product_5254,43469
5255,Product_5255,91592
5256,Product_5256,6311
5257,Product_5257,33143
5258,Product_5258,74633
5259,Product_5259,29342
5260,Product_5260,48306
5261,Product_5261,62901
5262,Product_5262,96472
5263,Product_5263,43828
5264,Product_5264,16019
5265,Product_5265,73596
5266,Product_5266,83102
5267,Product_5267,6648
5268,Product_5268,41615
5269,Product_5269,96325
5270,Product_5270,37162
5271,Product_5271,3338
5272,Product_5272,12207
5273,Product_5273,34422
5274,Product_5274,17831
5275,Product_5275,40850
5276,Product_5276,26176
5277,Product_5277,57498
5278,Product_5278,24312
5279,Product_5279,86355
5280,Product_5280,81314
5281,Product_5281,10753
5282,Product_5282,3537
5283,Product_5283,73717
5284,Product_5284,95320
5285,Product_5285,33804
5286,Product_5286,11856
5287,Product_5287,30957
5288,Product_5288,41675
5289,Product_5289,28073
5290,Product_5290,32981
5291,Product_5291,59287
5292,Product_5292,32782
5293,Product_5293,12422
5294,Product_5294,79490
5295,Product_5295,31379
5296,Product_5296,61308
5297,Product_5297,4522
5298,Product_5298,44569
5299,Product_5299,10779
5300,Product_5300,2932
5301,Product_5301,62306
5302,Product_5302,65211
5303,Product_5303,47624
5304,Product_5304,51495
5305,Product_5305,16269
5306,Product_5306,63441
5307,Product_5307,76553
5308,Product_5308,44002
5309,Product_5309,85244
5310,Product_5310,74543
5311,Product_5311,30606
5312,Product_5312,8876
5313,Product_5313,15555
5314,Product_5314,7353
5315,Product_5315,4593
5316,Product_5316,35959
5317,Product_5317,25627
5318,Product_5318,1451
5319,Product_5319,88545
5320,Product_5320,64679
5321,Product_5321,32714
5322,Product_5322,76075
5323,Product_5323,33263
5324,Product_5324,51230
5325,Product_5325,91226
5326,Product_5326,36100
5327,Product_5327,29161
5328,Product_5328,41983
5329,Product_5329,7580
5330,Product_5330,59588
5331,Product_5331,98430
5332,Product_5332,67409
5333,Product_5333,56001
5334,Product_5334,72973
5335,Product_5335,87604
5336,Product_5336,77468
5337,Product_5337,88038
5338,Product_5338,64455
5339,Product_5339,64387
5340,Product_5340,86244
5341,Product_5341,46495
5342,Product_5342,67888
5343,Product_5343,48293
5344,Product_5344,14428
5345,Product_5345,26111
5346,Product_5346,50560
5347,Product_5347,33666
5348,Product_5348,15145
5349,Product_5349,55762
5350,Product_5350,71885
5351,Product_5351,9119
5352,Product_5352,16662
5353,Product_5353,93521
5354,Product_5354,69610
5355,Product_5355,81752
5356,Product_5356,73955
5357,Product_5357,72682
5358,Product_5358,56085
5359,Product_5359,79627
5360,Product_5360,26617
5361,Product_5361,12250
5362,Product_5362,82543
5363,Product_5363,46419
5364,Product_5364,9103
5365,Product_5365,62961
5366,Product_5366,15545
5367,Product_5367,43120
5368,Product_5368,38798
5369,Product_5369,51785
5370,Product_5370,75238
5371,Product_5371,75396
5372,Product_5372,20970
5373,Product_5373,33908
5374,Product_5374,41808
5375,Product_5375,95026
5376,Product_5376,47400
5377,Product_5377,21469
5378,Product_5378,29571
5379,Product_5379,39854
5380,Product_5380,6293
5381,Product_5381,9372
5382,Product_5382,96680
5383,Product_5383,13236
5384,Product_5384,77327
5385,Product_5385,94262
5386,Product_5386,50193
5387,Product_5387,20027
5388,Product_5388,23272
5389,Product_5389,91354
5390,Product_5390,77014
5391,Product_5391,68201
5392,Product_5392,56570
5393,Product_5393,32374
5394,Product_5394,88469
5395,Product_5395,8757
5396,Product_5396,74064
5397,Product_5397,95276
5398,Product_5398,1971
5399,Product_5399,42875
5400,Product_5400,46521
5401,Product_5401,15490
5402,Product_5402,1152
5403,Product_5403,45238
5404,Product_5404,57577
5405,Product_5405,84846
5406,Product_5406,70956
5407,Product_5407,96568
5408,Product_5408,80156
5409,Product_5409,10769
5410,Product_5410,11497
5411,Product_5411,50803
5412,Product_5412,42376
5413,Product_5413,35417
5414,Product_5414,32343
5415,Product_5415,71776
5416,Product_5416,54347
5417,Product_5417,17038
5418,Product_5418,46451
5419,Product_5419,18893
5420,Product_5420,77832
5421,Product_5421,17566
5422,Product_5422,9825
5423,Product_5423,50561
5424,Product_5424,15285
5425,Product_5425,32303
5426,Product_5426,12396
5427,Product_5427,25216
5428,Product_5428,31352
5429,Product_5429,95995
5430,Product_5430,33772
5431,Product_5431,96289
5432,Product_5432,28630
5433,Product_5433,10944
5434,Product_5434,79584
5435,Product_5435,16138
5436,Product_5436,98671
5437,Product_5437,54792
5438,Product_5438,34349
5439,Product_5439,35748
5440,Product_5440,77170
5441,Product_5441,63831
5442,Product_5442,4784
5443,Product_5443,92323
5444,Product_5444,42881
5445,Product_5445,374
5446,Product_5446,87539
5447,Product_5447,51244
5448,Product_5448,62067
5449,Product_5449,11653
5450,Product_5450,91377
5451,Product_5451,11192
5452,Product_5452,27083
5453,Product_5453,83676
5454,Product_5454,6942
5455,Product_5455,48380
5456,Product_5456,91868
5457,Product_5457,84786
5458,Product_5458,11156
5459,Product_5459,47586
5460,Product_5460,77728
5461,Product_5461,61716
5462,Product_5462,91512
5463,Product_5463,88585
5464,Product_5464,23864
5465,Product_5465,25739
5466,Product_5466,21114
5467,Product_5467,56457
5468,Product_5468,578
5469,Product_5469,36999
5470,Product_5470,22852
5471,Product_5471,81903
5472,Product_5472,34403
5473,Product_5473,46319
5474,Product_5474,77858
5475,Product_5475,75734
5476,Product_5476,38531
5477,Product_5477,37775
5478,Product_5478,94164
5479,Product_5479,49725
5480,Product_5480,18555
5481,Product_5481,85553
5482,Product_5482,44539
5483,Product_5483,96955
5484,Product_5484,7706
5485,Product_5485,70323
5486,Product_5486,43047
5487,Product_5487,84423
5488,Product_5488,1249
5489,Product_5489,19997
5490,Product_5490,58584
5491,Product_5491,71973
5492,Product_5492,3598
5493,Product_5493,80365
5494,Product_5494,40859
5495,Product_5495,31546
5496,Product_5496,8264
5497,Product_5497,71812
5498,Product_5498,82404
5499,Product_5499,94696
5500,Product_5500,43221
5501,Product_5501,57766
5502,Product_5502,67943
5503,Product_5503,84347
5504,Product_5504,22839
5505,Product_5505,96590
5506,Product_5506,94588
5507,Product_5507,31778
5508,Product_5508,62964
5509,Product_5509,62426
5510,Product_5510,56336
5511,Product_5511,20626
5512,Product_5512,98689
5513,Product_5513,14000
5514,Product_5514,80366
5515,Product_5515,96474
5516,Product_5516,2127
5517,Product_5517,67871
5518,Product_5518,61721
5519,Product_5519,76895
5520,Product_5520,5985
5521,Product_5521,64564
5522,Product_5522,44465
5523,Product_5523,6627
5524,Product_5524,52094
5525,Product_5525,40004
5526,Product_5526,41031
5527,Product_5527,4757
5528,Product_5528,40816
5529,Product_5529,47973
5530,Product_5530,64046
5531,Product_5531,41216
5532,Product_5532,67146
5533,Product_5533,34486
5534,Product_5534,76421
5535,Product_5535,80467
5536,Product_5536,17663
5537,Product_5537,49043
5538,Product_5538,91409
5539,Product_5539,41809
5540,Product_5540,85062
5541,Product_5541,12191
5542,Product_5542,7385
5543,Product_5543,77847
5544,Product_5544,33653
5545,Product_5545,7861
5546,Product_5546,79094
5547,Product_5547,946
5548,Product_5548,8587
5549,Product_5549,62297
5550,Product_5550,81757
5551,Product_5551,12099
5552,Product_5552,38433
5553,Product_5553,41174
5554,Product_5554,61148
5555,Product_5555,78654
5556,Product_5556,55112
5557,Product_5557,39718
5558,Product_5558,19403
5559,Product_5559,41355
5560,Product_5560,92431
5561,Product_5561,14226
5562,Product_5562,50816
5563,Product_5563,89792
5564,Product_5564,96274
5565,Product_5565,22323
5566,Product_5566,38525
5567,Product_5567,44971
5568,Product_5568,42212
5569,Product_5569,70780
5570,Product_5570,81707
5571,Product_5571,38785
5572,Product_5572,24780
5573,Product_5573,73987
5574,Product_5574,7570
5575,Product_5575,10727
5576,Product_5576,70828
5577,Product_5577,5280
5578,Product_5578,66832
5579,Product_5579,30979
5580,Product_5580,54023
5581,Product_5581,81117
5582,Product_5582,87155
5583,Product_5583,1647
5584,Product_5584,96095
5585,Product_5585,77144
5586,Product_5586,22425
5587,Product_5587,24872
5588,Product_5588,24274
5589,Product_5589,53399
5590,Product_5590,67272
5591,Product_5591,75874
5592,Product_5592,8799
5593,Product_5593,74816
5594,Product_5594,34206
5595,Product_5595,85501
5596,Product_5596,16270
5597,Product_5597,80919
5598,Product_5598,82496
5599,Product_5599,60630
5600,Product_5600,85361
5601,Product_5601,86834
5602,Product_5602,66067
5603,Product_5603,41309
5604,Product_5604,28158
5605,Product_5605,79858
5606,Product_5606,23603
5607,Product_5607,63692
5608,Product_5608,97156
5609,Product_5609,37628
5610,Product_5610,61237
5611,Product_5611,20600
5612,Product_5612,53309
5613,Product_5613,74762
5614,Product_5614,16937
5615,Product_5615,99576
5616,Product_5616,76421
5617,Product_5617,10469
5618,Product_5618,71158
5619,Product_5619,90790
5620,Product_5620,15719
5621,Product_5621,95849
5622,Product_5622,76764
5623,Product_5623,23079
5624,Product_5624,19680
5625,Product_5625,90577
5626,Product_5626,90475
5627,Product_5627,14322
5628,Product_5628,3239
5629,Product_5629,8610
5630,Product_5630,5833
5631,Product_5631,89814
5632,Product_5632,28021
5633,Product_5633,33293
5634,Product_5634,39634
5635,Product_5635,71666
5636,Product_5636,49373
5637,Product_5637,55432
5638,Product_5638,6212
5639,Product_5639,54054
5640,Product_5640,93740
5641,Product_5641,46268
5642,Product_5642,20076
5643,Product_5643,20191
5644,Product_5644,77670
5645,Product_5645,74407
5646,Product_5646,16539
5647,Product_5647,88560
5648,Product_5648,55972
5649,Product_5649,13050
5650,Product_5650,86491
5651,Product_5651,39140
5652,Product_5652,62449
5653,Product_5653,23959
5654,Product_5654,33258
5655,Product_5655,43226
5656,Product_5656,38932
5657,Product_5657,56262
5658,Product_5658,31403
5659,Product_5659,56743
5660,Product_5660,22635
5661,Product_5661,52573
5662,Product_5662,71987
5663,Product_5663,10496
5664,Product_5664,31156
5665,Product_5665,74306
5666,Product_5666,58710
5667,Product_5667,36264
5668,Product_5668,12099
5669,Product_5669,54576
5670,Product_5670,41147
5671,Product_5671,34271
5672,Product_5672,78253
5673,Product_5673,62931
5674,Product_5674,81697
5675,Product_5675,30589
5676,Product_5676,96886
5677,Product_5677,27118
5678,Product_5678,66883
5679,Product_5679,9117
5680,Product_5680,82228
5681,Product_5681,36334
5682,Product_5682,93748
5683,Product_5683,24000
5684,Product_5684,87706
5685,Product_5685,9996
5686,Product_5686,41173
5687,Product_5687,91087
5688,Product_5688,72258
5689,Product_5689,27499
5690,Product_5690,58679
5691,Product_5691,53841
5692,Product_5692,86285
5693,Product_5693,37248
5694,Product_5694,15142
5695,Product_5695,36882
5696,Product_5696,853
5697,Product_5697,6830
5698,Product_5698,70632
5699,Product_5699,76273
5700,Product_5700,41152
5701,Product_5701,13190
5702,Product_5702,58630
5703,Product_5703,9544
5704,Product_5704,59764
5705,Product_5705,3295
5706,Product_5706,36409
5707,Product_5707,62827
5708,Product_5708,32497
5709,Product_5709,49503
5710,Product_5710,94113
5711,Product_5711,49327
5712,Product_5712,95071
5713,Product_5713,32933
5714,Product_5714,24999
5715,Product_5715,58194
5716,Product_5716,39520
5717,Product_5717,59804
5718,Product_5718,32212
5719,Product_5719,72356
5720,Product_5720,58098
5721,Product_5721,56399
5722,Product_5722,76236
5723,Product_5723,93734
5724,Product_5724,30206
5725,Product_5725,52987
5726,Product_5726,63844
5727,Product_5727,20625
5728,Product_5728,93065
5729,Product_5729,78007
5730,Product_5730,14102
5731,Product_5731,53846
5732,Product_5732,85431
5733,Product_5733,67811
5734,Product_5734,84908
5735,Product_5735,32361
5736,Product_5736,46155
5737,Product_5737,87251
5738,Product_5738,10117
5739,Product_5739,25207
5740,Product_5740,55177
5741,Product_5741,21669
5742,Product_5742,15451
5743,Product_5743,3499
5744,Product_5744,52990
5745,Product_5745,12483
5746,Product_5746,9829
5747,Product_5747,38769
5748,Product_5748,10490
5749,Product_5749,61853
5750,Product_5750,16928
5751,Product_5751,51851
5752,Product_5752,26742
5753,Product_5753,27106
5754,Product_5754,49855
5755,Product_5755,58364
5756,Product_5756,86603
5757,Product_5757,10402
5758,Product_5758,4669
5759,Product_5759,80528
5760,Product_5760,12256
5761,Product_5761,29985
5762,Product_5762,99772
5763,Product_5763,64595
5764,Product_5764,86077
5765,Product_5765,35429
5766,Product_5766,76041
5767,Product_5767,37297
5768,Product_5768,15687
5769,Product_5769,94003
5770,Product_5770,1926
5771,Product_5771,5033
5772,Product_5772,45368
5773,Product_5773,33006
5774,Product_5774,58089
5775,Product_5775,32725
5776,Product_5776,84706
5777,Product_5777,5046
5778,Product_5778,56072
5779,Product_5779,12460
5780,Product_5780,4901
5781,Product_5781,9362
5782,Product_5782,14815
5783,Product_5783,6497
5784,Product_5784,89899
5785,Product_5785,20797
5786,Product_5786,6890
5787,Product_5787,81621
5788,Product_5788,64290
5789,Product_5789,50742
5790,Product_5790,33486
5791,Product_5791,84366
5792,Product_5792,45411
5793,Product_5793,77919
5794,Product_5794,59533
5795,Product_5795,36317
5796,Product_5796,56762
5797,Product_5797,12827
5798,Product_5798,42682
5799,Product_5799,75761
5800,Product_5800,51810
5801,Product_5801,26533
5802,Product_5802,48679
5803,Product_5803,65202
5804,Product_5804,26081
5805,Product_5805,75912
5806,Product_5806,63343
5807,Product_5807,98579
5808,Product_5808,742
5809,Product_5809,22596
5810,Product_5810,3232
5811,Product_5811,41115
5812,Product_5812,67764
5813,Product_5813,81704
5814,Product_5814,30365
5815,Product_5815,29934
5816,Product_5816,78874
5817,Product_5817,7345
5818,Product_5818,92137
5819,Product_5819,22154
5820,Product_5820,72313
5821,Product_5821,53867
5822,Product_5822,83999
5823,Product_5823,56342
5824,Product_5824,22700
5825,Product_5825,58897
5826,Product_5826,77851
5827,Product_5827,28464
5828,Product_5828,53033
5829,Product_5829,77070
5830,Product_5830,30995
5831,Product_5831,66975
5832,Product_5832,69078
5833,Product_5833,44487
5834,Product_5834,5546
5835,Product_5835,68433
5836,Product_5836,95331
5837,Product_5837,99068
5838,Product_5838,16470
5839,Product_5839,68885
5840,Product_5840,32659
5841,Product_5841,35810
5842,Product_5842,99791
5843,Product_5843,87024
5844,Product_5844,4018
5845,Product_5845,93752
5846,Product_5846,37929
5847,Product_5847,24371
5848,Product_5848,14924
5849,Product_5849,72158
5850,Product_5850,47085
5851,Product_5851,63257
5852,Product_5852,20695
5853,Product_5853,29659
5854,Product_5854,74208
5855,Product_5855,7356
5856,Product_5856,13911
5857,Product_5857,25713
5858,Product_5858,20413
5859,Product_5859,12610
5860,Product_5860,47036
5861,Product_5861,80429
5862,Product_5862,48560
5863,Product_5863,50221
5864,Product_5864,8830
5865,Product_5865,61940
5866,Product_5866,48440
5867,Product_5867,95303
5868,Product_5868,46571
5869,Product_5869,66445
5870,Product_5870,96129
5871,Product_5871,47237
5872,Product_5872,61003
5873,Product_5873,47164
5874,Product_5874,36185
5875,Product_5875,8156
5876,Product_5876,39965
5877,Product_5877,18299
5878,Product_5878,10483
5879,Product_5879,46863
5880,Product_5880,8823
5881,Product_5881,22367
5882,Product_5882,9634
5883,Product_5883,69607
5884,Product_5884,10263
5885,Product_5885,89118
5886,Product_5886,33388
5887,Product_5887,94822
5888,Product_5888,15757
5889,Product_5889,30500
5890,Product_5890,77904
5891,Product_5891,16192
5892,Product_5892,35471
5893,Product_5893,874
5894,Product_5894,70230
5895,Product_5895,72842
5896,Product_5896,78915
5897,Product_5897,51567
5898,Product_5898,74454
5899,Product_5899,32094
5900,Product_5900,23326
5901,Product_5901,92996
5902,Product_5902,88794
5903,Product_5903,73948
5904,Product_5904,1228
5905,Product_5905,83436
5906,Product_5906,98786
5907,Product_5907,2620
5908,Product_5908,88881
5909,Product_5909,45713
5910,Product_5910,26108
5911,Product_5911,88343
5912,Product_5912,13044
5913,Product_5913,95406
5914,Product_5914,11974
5915,Product_5915,26312
5916,Product_5916,17018
5917,Product_5917,32545
5918,Product_5918,43487
5919,Product_5919,34070
5920,Product_5920,22006
5921,Product_5921,18067
5922,Product_5922,98860
5923,Product_5923,36982
5924,Product_5924,82211
5925,Product_5925,47373
5926,Product_5926,50602
5927,Product_5927,16083
5928,Product_5928,92492
5929,Product_5929,37308
5930,Product_5930,68228
5931,Product_5931,41571
5932,Product_5932,45882
5933,Product_5933,75551
5934,Product_5934,37852
5935,Product_5935,99531
5936,Product_5936,88323
5937,Product_5937,68816
5938,Product_5938,2516
5939,Product_5939,98641
5940,Product_5940,95534
5941,Product_5941,78950
5942,Product_5942,57416
5943,Product_5943,91637
5944,Product_5944,93929
5945,Product_5945,80315
5946,Product_5946,96105
5947,Product_5947,26162
5948,Product_5948,13399
5949,Product_5949,95116
5950,Product_5950,74914
5951,Product_5951,68866
5952,Product_5952,56381
5953,Product_5953,58398
5954,Product_5954,67712
5955,Product_5955,24893
5956,Product_5956,79616
5957,Product_5957,33952
5958,Product_5958,68265
5959,Product_5959,63680
5960,Product_5960,15503
5961,Product_5961,41380
5962,Product_5962,6707
5963,Product_5963,72945
5964,Product_5964,58722
5965,Product_5965,34945
5966,Product_5966,6571
5967,Product_5967,11700
5968,Product_5968,31825
5969,Product_5969,95148
5970,Product_5970,98635
5971,Product_5971,60774
5972,Product_5972,90297
5973,Product_5973,41879
5974,Product_5974,74005
5975,Product_5975,13828
5976,Product_5976,93269
5977,Product_5977,70275
5978,Product_5978,75885
5979,Product_5979,59360
5980,Product_5980,32186
5981,Product_5981,69179
5982,Product_5982,60229
5983,Product_5983,49523
5984,Product_5984,30474
5985,Product_5985,25773
5986,Product_5986,67718
5987,Product_5987,12567
5988,Product_5988,38023
5989,Product_5989,24843
5990,Product_5990,12681
5991,Product_5991,4490
5992,Product_5992,46995
5993,Product_5993,3301
5994,Product_5994,64555
5995,Product_5995,52758
5996,Product_5996,277
5997,Product_5997,24236
5998,Product_5998,67605
5999,Product_5999,34600
6000,Product_6000,77858
6001,Product_6001,49809
6002,Product_6002,28662
6003,Product_6003,55304
6004,Product_6004,21896
6005,Product_6005,9233
6006,Product_6006,15603
6007,Product_6007,37567
6008,Product_6008,3808
6009,Product_6009,79141
6010,Product_6010,19506
6011,Product_6011,20245
6012,Product_6012,26464
6013,Product_6013,79543
6014,Product_6014,76789
6015,Product_6015,82539
6016,Product_6016,7196
6017,Product_6017,88758
6018,Product_6018,43395
6019,Product_6019,93347
6020,Product_6020,21449
6021,Product_6021,77855
6022,Product_6022,95955
6023,Product_6023,4881
6024,Product_6024,96194
6025,Product_6025,709
6026,Product_6026,93407
6027,Product_6027,96904
6028,Product_6028,49433
6029,Product_6029,98156
6030,Product_6030,72818
6031,Product_6031,63081
6032,Product_6032,96175
6033,Product_6033,2322
6034,Product_6034,4933
6035,Product_6035,63259
6036,Product_6036,63599
6037,Product_6037,52435
6038,Product_6038,33997
6039,Product_6039,40928
6040,Product_6040,87988
6041,Product_6041,60379
6042,Product_6042,3300
6043,Product_6043,61213
6044,Product_6044,64273
6045,Product_6045,55420
6046,Product_6046,19592
6047,Product_6047,33030
6048,Product_6048,49972
6049,Product_6049,94715
6050,Product_6050,83150
6051,Product_6051,8154
6052,Product_6052,36464
6053,Product_6053,69252
6054,Product_6054,15914
6055,Product_6055,76901
6056,Product_6056,47556
6057,Product_6057,28885
6058,Product_6058,7766
6059,Product_6059,13964
6060,Product_6060,85934
6061,Product_6061,61740
6062,Product_6062,21353
6063,Product_6063,83201
6064,Product_6064,22920
6065,Product_6065,32405
6066,Product_6066,86419
6067,Product_6067,21244
6068,Product_6068,86203
6069,Product_6069,27274
6070,Product_6070,48756
6071,Product_6071,29031
6072,Product_6072,47380
6073,Product_6073,82641
6074,Product_6074,60097
6075,Product_6075,40500
6076,Product_6076,63971
6077,Product_6077,72412
6078,Product_6078,71025
6079,Product_6079,24343
6080,Product_6080,11614
6081,Product_6081,97433
6082,Product_6082,17606
6083,Product_6083,17315
6084,Product_6084,19236
6085,Product_6085,5265
6086,Product_6086,58522
6087,Product_6087,45129
6088,Product_6088,18152
6089,Product_6089,99422
6090,Product_6090,76111
6091,Product_6091,75026
6092,Product_6092,26096
6093,Product_6093,91964
6094,Product_6094,94085
6095,Product_6095,40015
6096,Product_6096,75884
6097,Product_6097,26115
6098,Product_6098,56443
6099,Product_6099,40947
6100,Product_6100,69256
6101,Product_6101,98584
6102,Product_6102,97686
6103,Product_6103,81976
6104,Product_6104,22852
6105,Product_6105,65049
6106,Product_6106,16474
6107,Product_6107,3
6108,Product_6108,74260
6109,Product_6109,98200
6110,Product_6110,89546
6111,Product_6111,74142
6112,Product_6112,38096
6113,Product_6113,8454
6114,Product_6114,74472
6115,Product_6115,22128
6116,Product_6116,39026
6117,Product_6117,96652
6118,Product_6118,310
6119,Product_6119,90718
6120,Product_6120,22211
6121,Product_6121,26120
6122,Product_6122,32876
6123,Product_6123,88535
6124,Product_6124,37993
6125,Product_6125,11715
6126,Product_6126,69692
6127,Product_6127,92226
6128,Product_6128,61812
6129,Product_6129,2294
6130,Product_6130,48565
6131,Product_6131,27548
6132,Product_6132,48404
6133,Product_6133,55563
6134,Product_6134,65873
6135,Product_6135,61206
6136,Product_6136,16996
6137,Product_6137,7795
6138,Product_6138,84731
6139,Product_6139,63902
6140,Product_6140,6923
6141,Product_6141,35503
6142,Product_6142,10773
6143,Product_6143,85939
6144,Product_6144,25092
6145,Product_6145,97015
6146,Product_6146,18515
6147,Product_6147,48073
6148,Product_6148,97342
6149,Product_6149,29899
6150,Product_6150,44293
6151,Product_6151,55766
6152,Product_6152,57407
6153,Product_6153,53049
6154,Product_6154,2301
6155,Product_6155,71064
6156,Product_6156,56372
6157,Product_6157,16767
6158,Product_6158,30817
6159,Product_6159,41084
6160,Product_6160,63591
6161,Product_6161,84499
6162,Product_6162,85992
6163,Product_6163,6786
6164,Product_6164,78271
6165,Product_6165,9094
6166,Product_6166,86274
6167,Product_6167,55210
6168,Product_6168,18667
6169,Product_6169,60803
6170,Product_6170,61601
6171,Product_6171,81733
6172,Product_6172,70399
6173,Product_6173,49577
6174,Product_6174,9667
6175,Product_6175,8331
6176,Product_6176,55858
6177,Product_6177,96340
6178,Product_6178,10350
6179,Product_6179,19425
6180,Product_6180,54406
6181,Product_6181,65650
6182,Product_6182,30909
6183,Product_6183,98343
6184,Product_6184,85425
6185,Product_6185,94119
6186,Product_6186,31700
6187,Product_6187,82456
6188,Product_6188,62072
6189,Product_6189,30469
6190,Product_6190,10970
6191,Product_6191,71615
6192,Product_6192,7522
6193,Product_6193,86571
6194,Product_6194,34816
6195,Product_6195,54864
6196,Product_6196,13188
6197,Product_6197,5547
6198,Product_6198,21817
6199,Product_6199,81503
6200,Product_6200,95121
6201,Product_6201,7468
6202,Product_6202,7609
6203,Product_6203,81576
6204,Product_6204,87202
6205,Product_6205,71331
6206,Product_6206,36393
6207,Product_6207,81609
6208,Product_6208,20481
6209,Product_6209,23313
6210,Product_6210,11426
6211,Product_6211,75029
6212,Product_6212,70454
6213,Product_6213,65348
6214,Product_6214,80535
6215,Product_6215,6175
6216,Product_6216,90096
6217,Product_6217,62561
6218,Product_6218,49380
6219,Product_6219,11632
6220,Product_6220,777
6221,Product_6221,96726
6222,Product_6222,33138
6223,Product_6223,16485
6224,Product_6224,52394
6225,Product_6225,55540
6226,Product_6226,4684
6227,Product_6227,19146
6228,Product_6228,7138
6229,Product_6229,84103
6230,Product_6230,74505
6231,Product_6231,49630
6232,Product_6232,7626
6233,Product_6233,91044
6234,Product_6234,90116
6235,Product_6235,40882
6236,Product_6236,54958
6237,Product_6237,66310
6238,Product_6238,73222
6239,Product_6239,64511
6240,Product_6240,26022
6241,Product_6241,18787
6242,Product_6242,39665
6243,Product_6243,3253
6244,Product_6244,27909
6245,Product_6245,68564
6246,Product_6246,62528
6247,Product_6247,30721
6248,Product_6248,66114
6249,Product_6249,8294
6250,Product_6250,65249
6251,Product_6251,17677
6252,Product_6252,63736
6253,Product_6253,37208
6254,Product_6254,23524
6255,Product_6255,18404
6256,Product_6256,93311
6257,Product_6257,51406
6258,Product_6258,45608
6259,Product_6259,79559
6260,Product_6260,69881
6261,Product_6261,84277
6262,Product_6262,56961
6263,Product_6263,67196
6264,Product_6264,52569
6265,Product_6265,46481
6266,Product_6266,47633
6267,Product_6267,55442
6268,Product_6268,12122
6269,Product_6269,61332
6270,Product_6270,4310
6271,Product_6271,28605
6272,Product_6272,26794
6273,Product_6273,7006
6274,Product_6274,19769
6275,Product_6275,3106
6276,Product_6276,77038
6277,Product_6277,58142
6278,Product_6278,18252
6279,Product_6279,20713
6280,Product_6280,23762
6281,Product_6281,8329
6282,Product_6282,66095
6283,Product_6283,84804
6284,Product_6284,22782
6285,Product_6285,42815
6286,Product_6286,38254
6287,Product_6287,30375
6288,Product_6288,83019
6289,Product_6289,49900
6290,Product_6290,63272
6291,Product_6291,5593
6292,Product_6292,23342
6293,Product_6293,24746
6294,Product_6294,59199
6295,Product_6295,28558
6296,Product_6296,51228
6297,Product_6297,75933
6298,Product_6298,49692
6299,Product_6299,72443
6300,Product_6300,70106
6301,Product_6301,41166
6302,Product_6302,50659
6303,Product_6303,82267
6304,Product_6304,30159
6305,Product_6305,76745
6306,Product_6306,48929
6307,Product_6307,50622
6308,Product_6308,99211
6309,Product_6309,21639
6310,Product_6310,40564
6311,Product_6311,75519
6312,Product_6312,77429
6313,Product_6313,74079
6314,Product_6314,26711
6315,Product_6315,88452
6316,Product_6316,66706
6317,Product_6317,68682
6318,Product_6318,47184
6319,Product_6319,13467
6320,Product_6320,54551
6321,Product_6321,36005
6322,Product_6322,30923
6323,Product_6323,26398
6324,Product_6324,33734
6325,Product_6325,73263
6326,Product_6326,51074
6327,Product_6327,86489
6328,Product_6328,8935
6329,Product_6329,42754
6330,Product_6330,66332
6331,Product_6331,91367
6332,Product_6332,47211
6333,Product_6333,26412
6334,Product_6334,16276
6335,Product_6335,94640
6336,Product_6336,84912
6337,Product_6337,90618
6338,Product_6338,56565
6339,Product_6339,78812
6340,Product_6340,77549
6341,Product_6341,55001
6342,Product_6342,32591
6343,Product_6343,84810
